cue_file_hand,hand_x,cue_file_movement,movement_y,target_x,target_y,is_valid,correct_key,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,gender,age,primary_hand,first_cue,date,expName,psychopyVersion,frameRate,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,200,200,92,left,1,0.28781879999951343,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,201,201,93,left,1,0.35334810000131256,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,202,202,165,down,1,0.27102689999992435,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,203,203,330,right,1,0.7952377000001434,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,204,204,300,right,1,0.3627120000001014,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,205,205,254,right,1,0.3334759000008489,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,206,206,98,left,1,0.30388069999935396,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,207,207,110,left,1,0.28337220000139496,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,208,208,195,down,1,0.26259529999879305,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,209,209,316,right,1,0.27096700000038254,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,210,210,284,right,1,0.30245990000003076,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,211,211,253,up,0,0.006200100000569364,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,212,212,37,right,1,0.29754720000164525,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,213,213,287,down,0,0.15629149999949732,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,214,214,150,up,1,0.25168740000117396,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,215,215,143,up,1,0.25201860000015586,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,216,216,26,right,1,0.24837640000077954,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,217,217,211,down,1,0.33348060000025725,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,218,218,31,right,1,0.23877509999874746,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,219,219,36,right,1,0.25582650000069407,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,220,220,226,right,1,0.4032801000012114,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,221,221,153,up,1,0.20093549999910465,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,222,222,78,left,1,0.24532300000100804,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,223,223,297,up,1,0.26204409999991185,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,224,224,203,down,1,0.2562190000007831,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,225,225,292,right,1,0.30441659999996773,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,226,226,86,left,1,0.5867122999989078,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,227,227,53,right,1,0.2347647999995388,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,228,228,239,down,0,1.062701400000151,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,229,229,123,up,1,0.26259639999989304,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,230,230,6,left,0,0.0017715000012685778,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,231,231,250,left,0,0.2736711999987165,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,232,232,174,down,1,0.2154646999988472,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,233,233,381,right,0,0.2713084999995772,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,234,234,260,right,1,0.29818359999990207,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,235,235,236,right,1,0.27872949999982666,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,236,236,354,right,1,0.31108920000042417,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,237,237,331,down,1,0.2565355000006093,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,238,238,266,right,1,0.2488551999995252,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,239,239,33,right,1,0.22387419999904523,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,240,240,166,down,1,0.3289890000014566,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,241,241,291,down,1,0.3208812000011676,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,242,242,13,left,1,0.4305641999999352,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,243,243,103,left,1,0.2862341000000015,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,244,244,244,right,1,0.31223789999967266,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,245,245,134,up,1,0.2047552000003634,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,246,246,277,up,0,0.2558490999999776,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,247,247,124,up,1,0.2530908000007912,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,248,248,304,left,1,0.34537359999922046,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,249,249,201,down,1,0.2569512999998551,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,250,250,256,left,1,0.25349389999973937,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,251,251,4,right,1,0.2721966999997676,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,252,252,242,right,1,0.3539490000002843,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,253,253,12,right,1,0.29243359999964014,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,254,254,322,right,1,0.33385309999903257,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,255,255,108,down,0,0.3366445999999996,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,256,256,285,up,0,0.26967210000111663,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,257,257,76,left,1,0.26432849999946484,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,258,258,155,up,1,0.21283339999899908,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,259,259,95,left,1,0.31812079999872367,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,260,260,91,right,0,0.2818487999993522,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,261,261,83,left,1,0.32817960000102175,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,262,262,356,right,1,0.2640158000012889,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,-0.25,hand,left,0,263,263,296,left,1,0.2604157000005216,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,264,264,183,down,1,0.3185269999994489,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,265,265,348,right,1,0.3169719999987137,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,266,266,90,left,1,0.3601748000000953,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,0.25,both,up,0,267,267,117,up,1,0.2296769000004133,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,268,268,202,down,1,0.27230710000003455,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,269,269,5,left,1,0.21710610000081942,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,270,270,275,up,0,0.31251179999890155,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,271,271,175,down,1,0.38031450000016775,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,0.25,hand,right,0,272,272,298,left,0,0.2530025000014575,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,273,273,323,down,1,0.2973861999998917,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,0.25,movement,right,0,274,274,302,right,1,0.8132401000002574,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,275,275,391,up,1,0.3421584999996412,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,276,276,7,down,1,0.2566332999995211,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,277,277,63,right,1,0.2729923000006238,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,278,278,87,left,1,0.2069563000004564,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,0.25,none,up,0,279,279,387,down,0,0.2982403999994858,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,280,280,80,left,1,0.22399550000045565,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,281,281,49,right,1,0.2755187000002479,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,282,282,268,right,1,0.2862347000009322,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,283,283,233,up,1,0.22323440000036499,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,284,284,100,left,1,0.2606318999987707,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,285,285,198,down,1,0.2971446999999898,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,286,286,361,up,1,0.27318430000013905,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,0.5,-0.25,hand,down,0,287,287,261,down,1,0.2764980000010837,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,288,288,35,right,1,0.27866809999977704,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,0.5,0.25,movement,up,0,289,289,313,up,1,0.26833669999905396,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,-0.5,-0.25,both,left,0,290,290,109,left,1,0.2987362000003486,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_up.png,0.25,-0.5,0.25,movement,right,0,291,291,8,right,1,0.3093665999986115,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_down.png,-0.25,0.5,-0.25,movement,down,0,292,292,299,down,1,0.27442879999944125,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,293,293,199,down,1,0.31816539999999804,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,-0.5,-0.25,hand,left,0,294,294,279,left,1,0.2607098999997106,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_left.png,-0.5,images/arrow_up.png,0.25,-0.5,0.25,both,right,0,295,295,50,right,1,0.31015909999950964,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,296,296,170,down,1,0.36111689999961527,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,297,297,160,down,1,0.256919100000232,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
images/hand_right.png,0.5,images/arrow_down.png,-0.25,0.5,-0.25,both,down,0,298,298,188,down,1,0.3666173000001436,3,2,f,21,r,h,2021_Apr_18_1732,bd-ai,2021.1.4,59.997000149850024,
